Names, Status, Location, Laps, Total Laps, Battery, Active Time, Idle Time, Return Time
Anders, Patrolling, 5, 9, 10, 7.00, 225.871691942, 21.6426949501, 0
Boomer, Charging, 3, 0, 0, 7.00, 22.3280031681, 78.7946560383, 156.34848094
Boomer, Patrolling, 3, 0, 0, 7.00, 22.3280031681, 78.7946560383, 156.34848094
Caval, Patrolling, 2, 0, 0, 7.00, 0, 328.118363857, 0
Anders, Patrolling, 5, 9, 20, 7.00, 372.927972078, 21.6426949501, 0
